year,bid,irr_depth_pychamp,crop,irrig_method,yield_pychamp_bu
2013,b309,18.33202216,others,1,0.74241265
2013,b310,0.0,others,0,0.54263304
2013,b311,27.95030064,corn,1,2.17258256
2013,b312,18.40026568,others,1,0.74263467
2013,b313,0.0,others,0,0.5389136
2013,b314,18.54636242,others,1,0.74245963
2013,b315,27.95030064,corn,1,2.17258256
2013,b316,0.0,others,0,0.54263304
2013,b317,27.97447126,corn,1,2.17324378
2013,b318,27.96826668,corn,1,2.17307419
2013,b319,0.0,others,0,0.5389136
2013,b320,0.0,others,0,0.5389136
2013,b321,27.95030064,corn,1,2.17258256
2013,b322,27.95030064,corn,1,2.17258256
2013,b323,0.0,others,0,0.54263304
2013,b324,0.0,others,0,0.54263304
2013,b325,27.95003029,corn,1,2.1670455
2013,b326,27.96073564,corn,1,2.16734411
2013,b327,0.0,others,0,0.54263304
2013,b328,27.95030064,corn,1,2.17258256
2013,b329,0.0,others,0,0.54263304
2013,b330,0.0,others,0,0.54263304
2013,b331,27.94154768,corn,1,2.16680867
2013,b332,0.0,corn,0,0.37261671
2013,b333,0.0,others,0,0.53722901
2013,b334,0.0,others,0,0.53722901
2013,b335,0.0,others,0,0.52698014
2013,b336,18.9881231,others,1,0.74182942
2014,b1,0.0,others,0,0.6810215
2014,b2,12.73829679,others,1,0.74889205
2014,b3,0.0,others,0,0.6810215
2014,b4,27.94241064,corn,1,2.31555556
2014,b5,0.0,others,0,0.67692578
2014,b6,0.0,others,0,0.6810215
2014,b7,27.94362674,corn,1,2.31555888
2014,b8,0.0,others,0,0.6810215
2014,b9,27.94179601,corn,1,2.31555387
2014,b10,0.0,others,0,0.67692578
2014,b11,0.0,others,0,0.67692578
2014,b12,0.0,corn,0,1.22523823
2014,b13,0.0,corn,0,1.22523823
2014,b14,0.0,others,0,0.6810215
2014,b15,0.0,others,0,0.67692578
2014,b16,0.0,others,0,0.67692578
2014,b17,0.0,corn,0,1.2529228
2014,b18,0.0,others,0,0.68489414
2014,b19,27.93981707,corn,1,2.31439252
2014,b20,12.46938134,others,1,0.7487052
2014,b21,27.94439053,corn,1,2.31639389
2014,b22,0.0,corn,0,1.2529228
2014,b23,0.0,corn,0,1.2529228
2014,b24,0.0,corn,0,1.2529228
2014,b25,0.0,others,0,0.67714433
2014,b26,0.0,others,0,0.67714433
2014,b27,27.94381856,corn,1,2.31639287
2014,b28,27.94381856,corn,1,2.31639287
2014,b29,28.97617348,corn,1,2.31683849
2014,b30,27.94679316,corn,1,2.31639813
2014,b31,27.94667309,corn,1,2.31441768
2014,b32,27.94520213,corn,1,2.31441229
2014,b33,0.0,others,0,0.67714433
2014,b34,0.0,others,0,0.67714433
2014,b35,0.0,others,0,0.67010018
2014,b36,27.95003388,corn,1,2.31161392
2014,b37,0.0,others,0,0.67010018
2014,b38,0.0,others,0,0.67010018
2014,b39,27.93548567,corn,1,2.31153672
2014,b40,0.0,others,0,0.67010018
2014,b41,0.0,corn,0,1.19796065
2014,b42,0.0,others,0,0.67714433
2014,b43,12.33729043,others,1,0.74862419
2014,b44,0.0,others,0,0.67714433
2014,b45,0.0,others,0,0.67010018
2014,b46,0.0,others,0,0.67010018
2014,b47,0.0,others,0,0.67010018
2014,b48,0.0,others,0,0.67010018
2014,b49,27.9497934,corn,1,2.31161265
2014,b50,0.0,others,0,0.67010018
2014,b51,0.0,others,0,0.66872104
2014,b52,0.0,others,0,0.66872104
2014,b53,0.0,corn,0,1.20100811
2014,b54,0.0,others,0,0.67758045
2014,b55,12.19632817,others,1,0.7485525
2014,b56,0.0,others,0,0.67758045
2014,b57,13.02193155,others,1,0.74832462
2014,b58,0.0,corn,0,1.11647859
2014,b59,0.0,others,0,0.66522085
2014,b60,13.07882979,others,1,0.74837856
2014,b61,0.0,corn,0,1.11647859
2014,b62,27.93490886,corn,1,2.30906714
2014,b63,0.0,others,0,0.66391871
2014,b64,0.0,corn,0,1.20100811
2014,b65,0.0,others,0,0.67758045
2014,b66,0.0,others,0,0.67758045
2014,b67,0.0,corn,0,1.20100811
2014,b68,12.9970871,others,1,0.74830022
2014,b69,27.93906268,corn,1,2.30909378
2014,b70,0.0,others,0,0.66522085
2014,b71,27.94927901,corn,1,2.3091591
2014,b72,27.94806283,corn,1,2.30915134
2014,b73,13.05158223,others,1,0.74835306
2014,b74,0.0,others,0,0.66391871
2014,b75,0.0,others,0,0.66391871
2014,b76,27.94491834,corn,1,2.31455578
2014,b77,27.94363322,corn,1,2.3145512
2014,b78,12.19632817,others,1,0.7485525
2014,b79,27.94313852,corn,1,2.31454943
2014,b80,27.94032566,corn,1,2.30910187
2014,b81,27.94027384,corn,1,2.30910154
2014,b82,0.0,corn,0,1.11647859
2014,b83,27.94113657,corn,1,2.30910706
2014,b84,0.0,corn,0,1.11647859
2014,b85,27.94287839,corn,1,2.30911821
2014,b86,0.0,others,0,0.66391871
2014,b87,27.93718667,corn,1,2.31452816
2014,b88,12.19632817,others,1,0.7485525
2014,b89,0.0,others,0,0.67758045
2014,b90,27.94450746,corn,1,2.31455431
2014,b91,13.02193155,others,1,0.74832462
2014,b92,27.94498586,corn,1,2.30913169
2014,b93,27.93974608,corn,1,2.30909816
2014,b94,27.9471058,corn,1,2.30914523
2014,b95,30.11462321,corn,1,2.31688713
2014,b96,27.95131624,corn,1,2.3091721
2014,b97,27.9355886,corn,1,2.31306338
2014,b98,0.0,corn,0,1.17343136
2014,b99,27.94130998,corn,1,2.3130892
2014,b100,27.92903787,corn,1,2.31303371
2014,b101,27.94636021,corn,1,2.30926771
2014,b102,27.94770641,corn,1,2.30927624
2014,b103,0.0,others,0,0.66545653
2014,b104,12.95791693,others,1,0.74828104
2014,b105,27.94229783,corn,1,2.30924195
2014,b106,0.0,corn,0,1.11805738
2014,b107,0.0,others,0,0.66391871
2014,b108,0.0,others,0,0.66391871
2014,b109,27.93142207,corn,1,2.31304452
2014,b110,27.94199289,corn,1,2.31309227
2014,b111,27.94976705,corn,1,2.31312721
2014,b112,27.94603537,corn,1,2.31311046
2014,b113,0.0,others,0,0.66545653
2014,b114,27.94639221,corn,1,2.30926792
2014,b115,27.94088813,corn,1,2.309233
2014,b116,27.94191812,corn,1,2.30923954
2014,b117,12.95791693,others,1,0.74828104
2014,b118,13.35695798,others,1,0.74852224
2014,b119,27.93101553,corn,1,2.31304268
2014,b120,27.93049042,corn,1,2.3130403
2014,b121,12.64774993,others,1,0.74861778
2014,b122,27.92743055,corn,1,2.31302641
2014,b123,12.84435771,others,1,0.74816118
2014,b124,0.0,others,0,0.66545653
2014,b125,27.94050566,corn,1,2.30923057
2014,b126,27.94151075,corn,1,2.30923696
2014,b127,27.95114161,corn,1,2.30929798
2014,b128,27.94381863,corn,1,2.30840508
2014,b129,0.0,others,0,0.67360756
2014,b130,12.56782094,others,1,0.74856108
2014,b131,27.92783752,corn,1,2.31302826
2014,b132,27.94039956,corn,1,2.3130851
2014,b133,12.89868112,others,1,0.74821986
2014,b134,27.94608652,corn,1,2.30926598
2014,b135,0.0,others,0,0.66545653
2014,b136,27.94107058,corn,1,2.30923416
2014,b137,27.94206412,corn,1,2.30924047
2014,b138,27.94381863,corn,1,2.30840508
2014,b139,0.0,corn,0,1.10777669
2014,b140,27.94096398,corn,1,2.31308764
2014,b141,12.56518383,others,1,0.74855912
2014,b142,27.92843066,corn,1,2.31303095
2014,b143,12.56687457,others,1,0.74856038
2014,b144,27.94045458,corn,1,2.30923025
2014,b145,27.94601373,corn,1,2.30926552
2014,b146,27.94647013,corn,1,2.30926841
2014,b147,27.94066588,corn,1,2.30923159
2014,b148,27.94067961,corn,1,2.30923168
2014,b149,27.95111997,corn,1,2.30929784
2014,b150,27.94381863,corn,1,2.30840508
2014,b151,27.94381863,corn,1,2.30840508
2014,b152,27.9450878,corn,1,2.30944867
2014,b153,13.15226174,others,1,0.74848634
2014,b154,13.12486119,others,1,0.74846351
2014,b155,13.15226174,others,1,0.74848634
2014,b156,0.0,corn,0,1.11489877
2014,b157,27.94129065,corn,1,2.3089795
2014,b158,27.94133898,corn,1,2.30897981
2014,b159,0.0,others,0,0.66498485
2014,b160,0.0,corn,0,1.11489877
2014,b161,27.94052611,corn,1,2.30884494
2014,b162,27.9398574,corn,1,2.30884059
2014,b163,27.94190417,corn,1,2.30942872
2014,b164,0.0,corn,0,1.12042362
2014,b165,27.94977251,corn,1,2.30947798
2014,b166,27.94147836,corn,1,2.30898071
2014,b167,13.02479553,others,1,0.74830784
2014,b168,27.93876043,corn,1,2.30896317
2014,b169,0.0,corn,0,1.11489877
2014,b170,27.9394695,corn,1,2.30896774
2014,b171,0.0,corn,0,1.1133179
2014,b172,0.0,corn,0,1.1133179
2014,b173,27.94444597,corn,1,2.31109659
2014,b174,0.0,others,0,0.66474851
2014,b175,27.94171073,corn,1,2.30885265
2014,b176,0.0,corn,0,1.1133179
2014,b177,27.9502984,corn,1,2.30948126
2014,b178,0.0,corn,0,1.12042362
2014,b179,27.94956615,corn,1,2.30947669
2014,b180,0.0,others,0,0.66498485
2014,b181,13.02479553,others,1,0.74830784
2014,b182,27.93877458,corn,1,2.30896326
2014,b183,30.06450526,corn,1,2.31682765
2014,b184,0.0,corn,0,1.11489877
2014,b185,27.94909844,corn,1,2.30902981
2014,b186,0.0,corn,0,1.1133179
2014,b187,27.94069647,corn,1,2.30884605
2014,b188,27.94573341,corn,1,2.31110372
2014,b189,0.0,others,0,0.66906695
2014,b190,27.94004065,corn,1,2.30884178
2014,b191,13.17966228,others,1,0.74850855
2014,b192,0.0,others,0,0.66580941
2014,b193,0.0,others,0,0.66580941
2014,b194,0.0,corn,0,1.12042362
2014,b195,0.0,others,0,0.66498485
2014,b196,27.94696167,corn,1,2.30901606
2014,b197,27.93879368,corn,1,2.30896338
2014,b198,0.0,corn,0,1.11489877
2014,b199,0.0,corn,0,1.11489877
2014,b200,27.94135226,corn,1,2.3089799
2014,b201,30.2671988,corn,1,2.31695592
2014,b202,13.19424145,others,1,0.74844591
2014,b203,27.9487278,corn,1,2.31112027
2014,b204,0.0,others,0,0.66906695
2014,b205,27.94727002,corn,1,2.31111222
2014,b206,0.0,corn,0,1.1133179
2014,b207,27.95034441,corn,1,2.30890871
2014,b208,27.94068685,corn,1,2.30884599
2014,b209,13.33412894,others,1,0.74829728
2014,b210,27.93560785,corn,1,2.30674002
2014,b211,0.0,corn,0,1.08948025
2014,b212,0.0,others,0,0.66116357
2014,b213,0.0,others,0,0.66391871
2014,b214,13.1748885,others,1,0.74836559
2014,b215,0.0,corn,0,1.10777669
2014,b216,27.94163177,corn,1,2.30839046
2014,b217,27.94174123,corn,1,2.30839119
2014,b218,27.94201203,corn,1,2.308393
2014,b219,0.0,others,0,0.66391871
2014,b220,0.0,others,0,0.66403751
2014,b221,27.94591508,corn,1,2.3084857
2014,b222,0.0,corn,0,1.10856907
2014,b223,0.0,others,0,0.66391871
2014,b224,13.3528393,others,1,0.748519
2014,b225,0.0,corn,0,1.08948025
2014,b226,0.0,others,0,0.66116357
2014,b227,27.94965276,corn,1,2.30684228
2014,b228,0.0,corn,0,1.10777669
2014,b229,27.94156505,corn,1,2.30839002
2014,b230,27.94107655,corn,1,2.30838675
2014,b231,0.0,others,0,0.66403751
2014,b232,0.0,others,0,0.66391871
2014,b233,0.0,corn,0,1.10777669
2014,b234,27.94075282,corn,1,2.30838458
2014,b235,0.0,corn,0,1.10777669
2014,b236,0.0,corn,0,1.10777669
2014,b237,27.94233278,corn,1,2.30839515
2014,b238,0.0,others,0,0.66116357
2014,b239,0.0,others,0,0.66116357
2014,b240,27.93506076,corn,1,2.30673603
2014,b241,27.94838431,corn,1,2.30683307
2014,b242,27.94139672,corn,1,2.30838889
2014,b243,0.0,corn,0,1.10777669
2014,b244,30.62570748,corn,1,2.31697898
2014,b245,27.94150551,corn,1,2.30838962
2014,b246,0.0,others,0,0.66391871
2014,b247,0.0,others,0,0.66391871
2014,b248,27.94342951,corn,1,2.30840248
2014,b249,0.0,others,0,0.66116357
2014,b250,0.0,others,0,0.66116357
2014,b251,27.95027807,corn,1,2.30684682
2014,b252,27.93853699,corn,1,2.30676139
2014,b253,0.0,corn,0,1.10777669
2014,b254,27.93568934,corn,1,2.30835068
2014,b255,27.94245414,corn,1,2.30839596
2014,b256,13.14744082,others,1,0.74833959
2014,b257,27.93466433,corn,1,2.30834381
2014,b258,0.0,others,0,0.66391871
2014,b259,0.0,others,0,0.66391871
2014,b260,27.94302273,corn,1,2.30679407
2014,b261,0.0,others,0,0.66116357
2014,b262,0.0,others,0,0.66116357
2014,b263,27.95007326,corn,1,2.30684534
2014,b264,13.20233619,others,1,0.74839097
2014,b265,27.93656399,corn,1,2.30835654
2014,b266,13.20233619,others,1,0.74839097
2014,b267,27.94985374,corn,1,2.30844535
2014,b268,27.9362351,corn,1,2.30835434
2014,b269,27.93628408,corn,1,2.30835467
2014,b270,13.40813056,others,1,0.74856131
2014,b271,27.94381864,corn,1,2.2993898
2014,b272,0.0,others,0,0.65021633
2014,b273,0.0,others,0,0.65021633
2014,b274,27.94381864,corn,1,2.3021419
2014,b275,14.15439023,others,1,0.74851232
2014,b276,0.0,others,0,0.65402063
2014,b277,27.93967965,corn,1,2.30210552
2014,b278,27.93825356,corn,1,2.30209298
2014,b279,0.0,others,0,0.65811899
2014,b280,0.0,others,0,0.65021633
2014,b281,27.94381864,corn,1,2.2993898
2014,b282,14.23793313,others,1,0.74832072
2014,b283,0.0,others,0,0.65402063
2014,b284,31.1577632,corn,1,2.31696068
2014,b285,0.0,others,0,0.65402063
2014,b286,27.93654342,corn,1,2.30207793
2014,b287,27.9414622,corn,1,2.30212119
2014,b288,14.15439023,others,1,0.74851232
2014,b289,0.0,others,0,0.65811899
2014,b290,0.0,others,0,0.65811899
2014,b291,0.0,others,0,0.65021633
2014,b292,0.0,corn,0,1.01820812
2014,b293,0.0,corn,0,1.01820812
2014,b294,0.0,others,0,0.65402063
2014,b295,27.94381864,corn,1,2.3021419
2014,b296,0.0,others,0,0.65402063
2014,b297,27.94381864,corn,1,2.3021419
2014,b298,27.94381864,corn,1,2.3021419
2014,b299,0.0,corn,0,1.01820812
2014,b300,0.0,others,0,0.65021633
2014,b301,0.0,corn,0,1.01820812
2014,b302,0.0,others,0,0.65402063
2014,b303,27.94381864,corn,1,2.3021419
2014,b304,27.94381864,corn,1,2.3021419
2014,b305,27.94403083,corn,1,2.30490093
2014,b306,0.0,others,0,0.65136547
2014,b307,14.21466632,others,1,0.74838394
2014,b308,27.94381864,corn,1,2.30023997
2014,b309,14.24332492,others,1,0.74840996
2014,b310,0.0,others,0,0.65136547
2014,b311,14.35795932,others,1,0.74850718
2014,b312,14.27198352,others,1,0.74843529
2014,b313,0.0,others,0,0.65414615
2014,b314,0.0,others,0,0.65414615
2014,b315,27.94381864,corn,1,2.30023997
2014,b316,0.0,others,0,0.65136547
2014,b317,0.0,corn,0,1.02558964
2014,b318,27.93932713,corn,1,2.30019804
2014,b319,0.0,others,0,0.65414615
2014,b320,0.0,others,0,0.65414615
2014,b321,27.94381864,corn,1,2.30023997
2014,b322,27.94381864,corn,1,2.30023997
2014,b323,0.0,others,0,0.65136547
2014,b324,0.0,others,0,0.65136547
2014,b325,27.94388623,corn,1,2.3022302
2014,b326,27.94120989,corn,1,2.30220675
2014,b327,0.0,others,0,0.65136547
2014,b328,27.94381864,corn,1,2.30023997
2014,b329,0.0,others,0,0.65136547
2014,b330,0.0,others,0,0.65136547
2014,b331,27.94600688,corn,1,2.30224877
2014,b332,31.26569873,corn,1,2.31699421
2014,b333,0.0,others,0,0.64211712
2014,b334,0.0,others,0,0.64211712
2014,b335,0.0,others,0,0.64646775
2014,b336,14.65950893,others,1,0.74844183
2015,b1,12.10083532,others,1,0.74882981
2015,b2,12.0901488,others,1,0.74883322
2015,b3,0.0,others,0,0.69190959
2015,b4,27.93743931,corn,1,2.31699736
2015,b5,0.0,others,0,0.71185869
2015,b6,0.0,others,0,0.69190959
2015,b7,27.93865541,corn,1,2.31699732
2015,b8,0.0,others,0,0.69190959
2015,b9,27.93682468,corn,1,2.31699738
2015,b10,0.0,others,0,0.71185869
2015,b11,0.0,others,0,0.71185869
2015,b12,0.0,corn,0,1.30432642
2015,b13,0.0,corn,0,1.30432642
2015,b14,0.0,others,0,0.69190959
2015,b15,0.0,others,0,0.71185869
2015,b16,0.0,others,0,0.71185869
2015,b17,0.0,corn,0,1.44485516
2015,b18,0.0,others,0,0.70979089
2015,b19,26.23544825,corn,1,2.30976999
2015,b20,0.0,others,0,0.72450654
2015,b21,27.40192951,corn,1,2.31413123
2015,b22,0.0,corn,0,1.44485516
2015,b23,0.0,corn,0,1.44485516
2015,b24,0.0,corn,0,1.44485516
2015,b25,0.0,others,0,0.72450654
2015,b26,0.0,others,0,0.72450654
2015,b27,27.39767233,corn,1,2.31414763
2015,b28,0.0,corn,0,1.44485516
2015,b29,27.37918096,corn,1,2.31421833
2015,b30,27.38820114,corn,1,2.31418395
2015,b31,26.22775933,corn,1,2.30981702
2015,b32,26.22554705,corn,1,2.30983053
2015,b33,0.0,others,0,0.72450654
2015,b34,0.0,others,0,0.72450654
2015,b35,10.5421385,others,1,0.74843412
2015,b36,27.59769348,corn,1,2.31235181
2015,b37,0.0,others,0,0.7114654
2015,b38,0.0,others,0,0.7114654
2015,b39,0.0,corn,0,1.4589319
2015,b40,0.0,others,0,0.7114654
2015,b41,26.17986824,corn,1,2.31010652
2015,b42,0.0,others,0,0.72450654
2015,b43,9.16690929,others,1,0.74795115
2015,b44,0.0,others,0,0.72450654
2015,b45,0.0,others,0,0.7114654
2015,b46,0.0,others,0,0.7114654
2015,b47,0.0,others,0,0.7114654
2015,b48,0.0,others,0,0.7114654
2015,b49,27.60728074,corn,1,2.3123046
2015,b50,0.0,others,0,0.7114654
2015,b51,0.0,others,0,0.66698029
2015,b52,0.0,others,0,0.66698029
2015,b53,0.0,corn,0,1.67090317
2015,b54,0.0,others,0,0.73347712
2015,b55,8.08316677,others,1,0.74724462
2015,b56,8.08120441,others,1,0.74724787
2015,b57,9.87623759,others,1,0.74846493
2015,b58,9.91076444,others,1,0.74843532
2015,b59,0.0,others,0,0.71626906
2015,b60,9.95798155,others,1,0.74839323
2015,b61,9.91355252,others,1,0.74843289
2015,b62,26.99597532,corn,1,2.31221185
2015,b63,0.0,others,0,0.66545653
2015,b64,0.0,corn,0,1.67090317
2015,b65,0.0,others,0,0.73347712
2015,b66,0.0,others,0,0.73347712
2015,b67,0.0,corn,0,1.67090317
2015,b68,0.0,others,0,0.71626906
2015,b69,26.95489134,corn,1,2.31241449
2015,b70,0.0,others,0,0.71626906
2015,b71,26.98243215,corn,1,2.31227913
2015,b72,26.98758802,corn,1,2.31225357
2015,b73,9.92732685,others,1,0.74842077
2015,b74,0.0,others,0,0.66545653
2015,b75,0.0,others,0,0.66545653
2015,b76,25.19847896,corn,1,2.30613518
2015,b77,25.19299902,corn,1,2.3061763
2015,b78,8.09044223,others,1,0.74723256
2015,b79,25.18192123,corn,1,2.30625919
2015,b80,26.96039836,corn,1,2.31238758
2015,b81,26.95250742,corn,1,2.31242611
2015,b82,0.0,corn,0,1.50047495
2015,b83,26.97886729,corn,1,2.31229676
2015,b84,0.0,corn,0,1.50047495
2015,b85,26.99240858,corn,1,2.31222961
2015,b86,0.0,others,0,0.66545653
2015,b87,25.19650207,corn,1,2.30615002
2015,b88,8.08856693,others,1,0.74723567
2015,b89,8.08266557,others,1,0.74724545
2015,b90,25.18774089,corn,1,2.30621569
2015,b91,9.87118819,others,1,0.74846918
2015,b92,26.94752327,corn,1,2.31245037
2015,b93,26.95786979,corn,1,2.31239994
2015,b94,26.97810528,corn,1,2.31230053
2015,b95,0.0,corn,0,1.50047495
2015,b96,26.98889992,corn,1,2.31224706
2015,b97,24.77937524,corn,1,2.30069598
2015,b98,24.76270301,corn,1,2.30084903
2015,b99,24.76797147,corn,1,2.30080075
2015,b100,24.76682719,corn,1,2.30081124
2015,b101,26.24924788,corn,1,2.31034739
2015,b102,26.24471755,corn,1,2.31037399
2015,b103,0.0,others,0,0.72380125
2015,b104,9.16255258,others,1,0.74808877
2015,b105,26.25893074,corn,1,2.31029036
2015,b106,0.0,others,0,0.72380125
2015,b107,0.0,others,0,0.66616155
2015,b108,0.0,others,0,0.66616155
2015,b109,24.77460645,corn,1,2.30073983
2015,b110,24.77092867,corn,1,2.30077361
2015,b111,24.7611372,corn,1,2.30086337
2015,b112,24.76121684,corn,1,2.30086264
2015,b113,9.14340553,others,1,0.74811075
2015,b114,26.24938687,corn,1,2.31034658
2015,b115,26.25282272,corn,1,2.31032637
2015,b116,26.25719402,corn,1,2.31030061
2015,b117,9.1829904,others,1,0.74806497
2015,b118,13.23661151,others,1,0.74857489
2015,b119,24.77370933,corn,1,2.30074808
2015,b120,24.76996439,corn,1,2.30078246
2015,b121,7.67257478,others,1,0.74597265
2015,b122,24.76332525,corn,1,2.30084333
2015,b123,9.13887373,others,1,0.74811591
2015,b124,9.14540533,others,1,0.74810847
2015,b125,26.2511683,corn,1,2.3103361
2015,b126,26.25542866,corn,1,2.31031102
2015,b127,26.25968532,corn,1,2.31028591
2015,b128,27.93884734,corn,1,2.30959671
2015,b129,0.0,others,0,0.73841723
2015,b130,7.67950349,others,1,0.74595737
2015,b131,24.76421035,corn,1,2.30083522
2015,b132,24.7640351,corn,1,2.30083683
2015,b133,9.15075102,others,1,0.74810235
2015,b134,26.24805927,corn,1,2.31035438
2015,b135,0.0,others,0,0.72380125
2015,b136,26.25361236,corn,1,2.31032172
2015,b137,0.0,corn,0,1.56991659
2015,b138,27.93884734,corn,1,2.30959671
2015,b139,0.0,corn,0,1.12278752
2015,b140,24.76647476,corn,1,2.30081447
2015,b141,7.67533612,others,1,0.74596656
2015,b142,24.7654598,corn,1,2.30082377
2015,b143,7.6780077,others,1,0.74596067
2015,b144,26.2509471,corn,1,2.3103374
2015,b145,26.24774317,corn,1,2.31035623
2015,b146,26.24972506,corn,1,2.31034459
2015,b147,26.25186086,corn,1,2.31033203
2015,b148,26.25192058,corn,1,2.31033167
2015,b149,26.25959098,corn,1,2.31028646
2015,b150,27.93884734,corn,1,2.30959671
2015,b151,27.93884734,corn,1,2.30959671
2015,b152,26.18247784,corn,1,2.30769704
2015,b153,9.11848681,others,1,0.7475059
2015,b154,0.0,others,0,0.72680509
2015,b155,9.11246641,others,1,0.74751503
2015,b156,26.75543916,corn,1,2.31175542
2015,b157,26.75601221,corn,1,2.31175243
2015,b158,26.75622188,corn,1,2.31175133
2015,b159,0.0,others,0,0.71865365
2015,b160,26.75151801,corn,1,2.31177586
2015,b161,27.93555482,corn,1,2.31195482
2015,b162,0.0,corn,0,1.15563666
2015,b163,26.20142638,corn,1,2.30756488
2015,b164,0.0,corn,0,1.59951784
2015,b165,26.19738883,corn,1,2.30759312
2015,b166,26.75682673,corn,1,2.31174817
2015,b167,9.68765929,others,1,0.74833737
2015,b168,26.74505962,corn,1,2.31180944
2015,b169,26.747291,corn,1,2.31179785
2015,b170,26.74812407,corn,1,2.31179352
2015,b171,0.0,corn,0,1.15563666
2015,b172,0.0,corn,0,1.15563666
2015,b173,27.9394747,corn,1,2.30595071
2015,b174,12.94144081,others,1,0.74865915
2015,b175,0.0,corn,0,1.15563666
2015,b176,29.95854686,corn,1,2.31699397
2015,b177,26.19969551,corn,1,2.30757699
2015,b178,0.0,corn,0,1.59951784
2015,b179,26.19648445,corn,1,2.30759944
2015,b180,0.0,others,0,0.71865365
2015,b181,9.68987612,others,1,0.74833524
2015,b182,26.74512083,corn,1,2.31180912
2015,b183,26.74834055,corn,1,2.31179239
2015,b184,0.0,corn,0,1.52182423
2015,b185,26.75205172,corn,1,2.31177308
2015,b186,29.94678946,corn,1,2.31699539
2015,b187,27.93572518,corn,1,2.31195569
2015,b188,27.94076214,corn,1,2.30596046
2015,b189,0.0,others,0,0.65983035
2015,b190,27.93506936,corn,1,2.31195234
2015,b191,9.1911116,others,1,0.74739345
2015,b192,0.0,others,0,0.72680509
2015,b193,9.12786076,others,1,0.74749163
2015,b194,0.0,corn,0,1.59951784
2015,b195,0.0,others,0,0.71865365
2015,b196,26.7427485,corn,1,2.31182143
2015,b197,26.7452033,corn,1,2.31180869
2015,b198,0.0,corn,0,1.52182423
2015,b199,0.0,corn,0,1.52182423
2015,b200,26.75627961,corn,1,2.31175103
2015,b201,0.0,corn,0,1.15563666
2015,b202,0.0,others,0,0.67101295
2015,b203,27.94375653,corn,1,2.30598312
2015,b204,0.0,others,0,0.65983035
2015,b205,27.94229875,corn,1,2.30597209
2015,b206,0.0,corn,0,1.15563666
2015,b207,27.94537312,corn,1,2.31200494
2015,b208,27.93571556,corn,1,2.31195564
2015,b209,0.0,others,0,0.69316763
2015,b210,27.93063642,corn,1,2.31697406
2015,b211,28.65591198,corn,1,2.3160378
2015,b212,0.0,others,0,0.69316763
2015,b213,0.0,others,0,0.69498105
2015,b214,11.42428941,others,1,0.74889237
2015,b215,28.54154465,corn,1,2.31586151
2015,b216,27.93666029,corn,1,2.31685573
2015,b217,27.93676976,corn,1,2.31685563
2015,b218,27.93704056,corn,1,2.3168554
2015,b219,0.0,others,0,0.66152543
2015,b220,0.0,others,0,0.64620665
2015,b221,0.0,corn,0,0.99262187
2015,b222,0.0,corn,0,0.99262187
2015,b223,0.0,others,0,0.66152543
2015,b224,13.44935257,others,1,0.74843299
2015,b225,0.0,corn,0,1.3137327
2015,b226,0.0,others,0,0.69316763
2015,b227,27.94468133,corn,1,2.3169689
2015,b228,28.54296113,corn,1,2.31585807
2015,b229,27.93659358,corn,1,2.31685578
2015,b230,27.93610508,corn,1,2.3168562
2015,b231,0.0,others,0,0.64620665
2015,b232,0.0,others,0,0.66152543
2015,b233,30.54538894,corn,1,2.31695964
2015,b234,27.93578154,corn,1,2.30695908
2015,b235,28.54310251,corn,1,2.31585772
2015,b236,30.52568085,corn,1,2.31695039
2015,b237,27.9373615,corn,1,2.30697049
2015,b238,0.0,others,0,0.69316763
2015,b239,0.0,others,0,0.69316763
2015,b240,27.93008933,corn,1,2.31697425
2015,b241,27.94341288,corn,1,2.31696939
2015,b242,27.93642525,corn,1,2.31685593
2015,b243,0.0,corn,0,1.32740139
2015,b244,14.45048655,others,1,0.74822176
2015,b245,27.93653404,corn,1,2.31685583
2015,b246,0.0,others,0,0.69498105
2015,b247,13.48524665,others,1,0.74846383
2015,b248,27.93845823,corn,1,2.3069784
2015,b249,0.0,others,0,0.69316763
2015,b250,0.0,others,0,0.69316763
2015,b251,0.0,corn,0,1.3137327
2015,b252,27.93356556,corn,1,2.31697302
2015,b253,28.54940577,corn,1,2.31584234
2015,b254,27.93071788,corn,1,2.31686078
2015,b255,27.93748267,corn,1,2.31685502
2015,b256,11.43750079,others,1,0.74889194
2015,b257,27.92969287,corn,1,2.31686164
2015,b258,0.0,others,0,0.69498105
2015,b259,0.0,others,0,0.66152543
2015,b260,27.93805131,corn,1,2.3169714
2015,b261,0.0,others,0,0.69316763
2015,b262,0.0,others,0,0.69316763
2015,b263,27.94510184,corn,1,2.31696874
2015,b264,11.52245021,others,1,0.74888568
2015,b265,27.93159253,corn,1,2.31686004
2015,b266,11.5050412,others,1,0.74888745
2015,b267,27.94488227,corn,1,2.31684858
2015,b268,27.93126364,corn,1,2.31686032
2015,b269,27.93131262,corn,1,2.31686028
2015,b270,13.47714049,others,1,0.74845696
2015,b271,27.93884736,corn,1,2.29379248
2015,b272,0.0,others,0,0.64318013
2015,b273,0.0,others,0,0.64318013
2015,b274,27.93884736,corn,1,2.30218604
2015,b275,14.04845963,others,1,0.74843221
2015,b276,0.0,others,0,0.65414615
2015,b277,27.93470837,corn,1,2.30214971
2015,b278,27.93328228,corn,1,2.30213719
