Season,crop Type,Harvest Date (YYYY/MM/DD),Harvest Date (Step),Calib Yield (t/ha),Calib Irrigation (mm),USDA Harvest Date,Year,County,Bias Corrected Yield (t/ha),Bias Corrected Irrigation (mm),bid,year
0.0,MaizeGDD,2014-09-28,269.0,13.64020656552868,279.3906268,2014/10/19,2014.0,Cheyenne,13.12660720759456,302.79363335916,b69,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641032858156251,279.49279010000004,2014/10/19,2014.0,Cheyenne,13.126812045536935,302.82466035337,b71,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640921309207076,279.48062830000003,2014/10/19,2014.0,Cheyenne,13.126784392552436,302.82096681471,b72,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640709994903107,279.44918340000004,2014/10/19,2014.0,Cheyenne,13.12673200773648,302.81141699858,b76,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4363322,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80751408914,b77,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512139921062,279.4313852,2014/10/19,2014.0,Cheyenne,13.126682959486432,302.80601168524004,b79,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640300588885374,279.4032566,2014/10/19,2014.0,Cheyenne,13.126630515984685,302.79746902942,b80,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640289378261944,279.4027384,2014/10/19,2014.0,Cheyenne,13.126627736871136,302.79731165208,b81,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311894479355,279.41136570000003,2014/10/19,2014.0,Cheyenne,13.126633318641433,302.79993176309,b83,2014
0.0,MaizeGDD,2014-09-28,269.0,13.64041116359079,279.4287839,2014/10/19,2014.0,Cheyenne,13.126657927454158,302.80522167043,b85,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639993328663117,279.3718667,2014/10/19,2014.0,Cheyenne,13.126554346175586,302.78793591679,b87,2014
0.0,MaizeGDD,2014-09-28,269.0,13.64064548756852,279.4450746,2014/10/19,2014.0,Cheyenne,13.126716016368237,302.81016915602,b90,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640709994903107,279.4498586,2014/10/19,2014.0,Cheyenne,13.12673200773648,302.81162205682,b92,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640206731884703,279.3974608,2014/10/19,2014.0,Cheyenne,13.126607248834219,302.79570884496,b93,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640832146654768,279.471058,2014/10/19,2014.0,Cheyenne,13.126762289155717,302.81806031459996,b94,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b95,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b96,2014
0.0,MaizeGDD,2014-09-28,269.0,13.63989132643407,279.355886,2014/10/19,2014.0,Cheyenne,13.126529059823007,302.7830825782,b97,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640322022585904,279.4130998,2014/10/19,2014.0,Cheyenne,13.126635829399046,302.80045840926,b99,2014
0.0,MaizeGDD,2014-09-28,269.0,13.63932676435727,279.2903787,2014/10/19,2014.0,Cheyenne,13.126389104884169,302.76318801119,b100,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640810522467232,279.4636021,2014/10/19,2014.0,Cheyenne,13.126756928519628,302.81579595777,b101,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640911181365345,279.4770641,2014/10/19,2014.0,Cheyenne,13.12678188186047,302.81988436717,b102,2014
0.0,MaizeGDD,2014-09-28,269.0,13.64040103553826,279.4229783,2014/10/19,2014.0,Cheyenne,13.126655416709935,302.80345850971,b105,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639571558945267,279.3142207,2014/10/19,2014.0,Cheyenne,13.126449789462532,302.77042882659,b109,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640400749222339,279.4199289,2014/10/19,2014.0,Cheyenne,13.12665534573222,302.80253240693,b110,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.4976705,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82614253085,b111,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640810356514324,279.4603537,2014/10/19,2014.0,Cheyenne,13.126756887379901,302.81480941868995,b112,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640810522467232,279.4639221,2014/10/19,2014.0,Cheyenne,13.126756928519628,302.81589314177,b114,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4088813,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79917725081,b115,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640400583000885,279.4191812,2014/10/19,2014.0,Cheyenne,13.12665530452592,302.80230533044,b116,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639549246774225,279.3101553,2014/10/19,2014.0,Cheyenne,13.126444258275331,302.76919416461,b119,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639537939063235,279.3049042,2014/10/19,2014.0,Cheyenne,13.126441455093776,302.76759940553995,b120,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639224899617249,279.2743055,2014/10/19,2014.0,Cheyenne,13.126363852615116,302.75830658035,b122,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311441759767,279.4050566,2014/10/19,2014.0,Cheyenne,13.126633206412247,302.79801568942,b125,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640322022585904,279.4151075,2014/10/19,2014.0,Cheyenne,13.126635829399046,302.80106814775,b126,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b127,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381863,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807717931,b128,2014
0.0,MaizeGDD,2014-09-28,269.0,13.63923519527895,279.2783752,2014/10/19,2014.0,Cheyenne,13.126366404909652,302.75954254824,b131,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311441759767,279.4039956,2014/10/19,2014.0,Cheyenne,13.126633206412247,302.79769346371995,b132,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640810356514324,279.4608652,2014/10/19,2014.0,Cheyenne,13.126756887379901,302.81496476124,b134,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4107058,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79973135145997,b136,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640400749222339,279.42064120000003,2014/10/19,2014.0,Cheyenne,13.12665534573222,302.80274873244,b137,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381863,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807717931,b138,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4096398,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79940760726,b140,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639246336721648,279.2843066,2014/10/19,2014.0,Cheyenne,13.126369166873298,302.76134391441997,b142,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311441759767,279.4045458,2014/10/19,2014.0,Cheyenne,13.126633206412247,302.79786055946,b144,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640810356514324,279.4601373,2014/10/19,2014.0,Cheyenne,13.126756887379901,302.81474369801,b145,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640810522467232,279.4647013,2014/10/19,2014.0,Cheyenne,13.126756928519628,302.81612978480996,b146,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4066588,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79850227756003,b147,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4067961,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79854397557,b148,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b149,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381863,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807717931,b150,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381863,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807717931,b151,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640709994903107,279.450878,2014/10/19,2014.0,Cheyenne,13.12673200773648,302.81193164859997,b152,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640322022585904,279.4129065,2014/10/19,2014.0,Cheyenne,13.126635829399046,302.80039970405,b157,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640322022585904,279.4133898,2014/10/19,2014.0,Cheyenne,13.126635829399046,302.80054648225996,b158,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4052611,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79807779607,b161,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640206841287199,279.398574,2014/10/19,2014.0,Cheyenne,13.126607275955097,302.79604692379996,b162,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640400583000885,279.4190417,2014/10/19,2014.0,Cheyenne,13.12665530452592,302.80226296429,b163,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.4977251,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82615911286996,b165,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640322022585904,279.4147836,2014/10/19,2014.0,Cheyenne,13.126635829399046,302.80096977932,b166,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640184501863796,279.3876043,2014/10/19,2014.0,Cheyenne,13.126601738012036,302.79271542591,b168,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640206731884703,279.394695,2014/10/19,2014.0,Cheyenne,13.126607248834219,302.7948688715,b170,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640634635046911,279.4444597,2014/10/19,2014.0,Cheyenne,13.12671332602813,302.80998241089003,b173,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640389730214247,279.4171073,2014/10/19,2014.0,Cheyenne,13.126652614120113,302.80167548701,b175,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b177,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.4956615,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82553239755,b179,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640184501863796,279.3877458,2014/10/19,2014.0,Cheyenne,13.126601738012036,302.79275839946,b182,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b183,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641032858156251,279.4909844,2014/10/19,2014.0,Cheyenne,13.126812045536935,302.82411196227997,b185,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4069647,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79859517938996,b187,2014
0.0,MaizeGDD,2014-09-28,269.0,13.64073133332396,279.4573341,2014/10/19,2014.0,Cheyenne,13.12673729753101,302.81389236616997,b188,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640217255992617,279.40040650000003,2014/10/19,2014.0,Cheyenne,13.12660985776057,302.79660345405,b190,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640831860796228,279.4696167,2014/10/19,2014.0,Cheyenne,13.126762218291386,302.81762259179004,b196,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640184501863796,279.3879368,2014/10/19,2014.0,Cheyenne,13.126601738012036,302.79281640616,b197,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640322022585904,279.4135226,2014/10/19,2014.0,Cheyenne,13.126635829399046,302.80058681362,b200,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b201,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640953785391714,279.487278,2014/10/19,2014.0,Cheyenne,13.126792443398607,302.8229863286,b203,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640842999001856,279.4727002,2014/10/19,2014.0,Cheyenne,13.126764979452561,302.81855905073996,b205,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b207,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4068685,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79856596344996,b208,2014
0.0,MaizeGDD,2014-09-28,269.0,13.63989132643407,279.3560785,2014/10/19,2014.0,Cheyenne,13.126529059823007,302.78314104045,b210,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640389730214247,279.41631770000004,2014/10/19,2014.0,Cheyenne,13.126652614120113,302.80143568549,b216,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640400583000885,279.4174123,2014/10/19,2014.0,Cheyenne,13.12665530452592,302.80176811551,b217,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640400749222339,279.4201203,2014/10/19,2014.0,Cheyenne,13.12665534573222,302.80259053510997,b218,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640742471731276,279.4591508,2014/10/19,2014.0,Cheyenne,13.126740058742184,302.81444409795995,b221,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.4965276,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82579543212,b227,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640378519629254,279.4156505,2014/10/19,2014.0,Cheyenne,13.126649835016092,302.80123305685004,b229,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4107655,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79974948234997,b230,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311608048586,279.4075282,2014/10/19,2014.0,Cheyenne,13.126633247635246,302.79876631434,b234,2014
0.0,MaizeGDD,2014-09-28,269.0,13.64040103553826,279.42332780000004,2014/10/19,2014.0,Cheyenne,13.126655416709935,302.80356465286,b237,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639869700232756,279.3506076,2014/10/19,2014.0,Cheyenne,13.1265236986877,302.78147952812003,b240,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640932805346706,279.4838431,2014/10/19,2014.0,Cheyenne,13.126787242445449,302.82194314947003,b241,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640322022585904,279.4139672,2014/10/19,2014.0,Cheyenne,13.126635829399046,302.80072183864,b242,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b244,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640322022585904,279.4150551,2014/10/19,2014.0,Cheyenne,13.126635829399046,302.80105223387,b245,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512306075445,279.4342951,2014/10/19,2014.0,Cheyenne,13.126683000676104,302.80689542186997,b248,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b251,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640095170116386,279.3853699,2014/10/19,2014.0,Cheyenne,13.126579592671852,302.79203683863,b252,2014
0.0,MaizeGDD,2014-09-28,269.0,13.63989132643407,279.3568934,2014/10/19,2014.0,Cheyenne,13.126529059823007,302.78338852558,b254,2014
0.0,MaizeGDD,2014-09-28,269.0,13.64040103553826,279.4245414,2014/10/19,2014.0,Cheyenne,13.126655416709935,302.80393322318,b255,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639858680452992,279.3466433,2014/10/19,2014.0,Cheyenne,13.126520966884298,302.78027557021,b257,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640501287221143,279.4302273,2014/10/19,2014.0,Cheyenne,13.126680269102122,302.80566003101,b260,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b263,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639993328663117,279.3656399,2014/10/19,2014.0,Cheyenne,13.126554346175586,302.78604483763,b265,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.4985374,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82640580837995,b267,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639981664501855,279.362351,2014/10/19,2014.0,Cheyenne,13.126551454630011,302.78504599869996,b268,2014
0.0,MaizeGDD,2014-09-28,269.0,13.63998183099219,279.3628408,2014/10/19,2014.0,Cheyenne,13.126551495902964,302.78519475096,b269,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b271,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b274,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640206731884703,279.3967965,2014/10/19,2014.0,Cheyenne,13.126607248834219,302.79550709704995,b277,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640095170116386,279.3825356,2014/10/19,2014.0,Cheyenne,13.126579592671852,302.79117606171997,b278,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b281,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b284,2014
0.0,MaizeGDD,2014-09-28,269.0,13.639993328663117,279.3654342,2014/10/19,2014.0,Cheyenne,13.126554346175586,302.78598236654,b286,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640322022585904,279.414622,2014/10/19,2014.0,Cheyenne,13.126635829399046,302.8009207014,b287,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b295,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b297,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b298,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b303,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b304,2014
0.0,MaizeGDD,2014-09-28,269.0,13.64052272027637,279.4403083,2014/10/19,2014.0,Cheyenne,13.126685582356513,302.80872163071,b305,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b308,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b315,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640206731884703,279.3932713,2014/10/19,2014.0,Cheyenne,13.126607248834219,302.79443649381,b318,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b321,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b322,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4388623,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80828248051,b325,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640311894479355,279.4120989,2014/10/19,2014.0,Cheyenne,13.126633318641433,302.80015443593,b326,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640512592277025,279.4381864,2014/10/19,2014.0,Cheyenne,13.126683071625475,302.80807720968,b328,2014
0.0,MaizeGDD,2014-09-28,269.0,13.640810356514324,279.4600688,2014/10/19,2014.0,Cheyenne,13.126756887379901,302.81472289455996,b331,2014
0.0,MaizeGDD,2014-09-28,269.0,13.641054481875997,279.5,2014/10/19,2014.0,Cheyenne,13.12681740605706,302.82685000000004,b332,2014
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b4,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b7,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b9,2015
0.0,MaizeGDD,2015-09-27,268.0,13.140090634992225,262.3544825,2015/10/11,2015.0,Cheyenne,13.002628468414573,297.61975633525003,b19,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b21,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b27,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b29,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b30,2015
0.0,MaizeGDD,2015-09-27,268.0,13.13923515857349,262.27759330000004,2015/10/11,2015.0,Cheyenne,13.00241639581037,297.59640508521,b31,2015
0.0,MaizeGDD,2015-09-27,268.0,13.13898977893779,262.2554705,2015/10/11,2015.0,Cheyenne,13.002355566198679,297.58968639085003,b32,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b36,2015
0.0,MaizeGDD,2015-09-27,268.0,13.134092087539145,261.7986824,2015/10/11,2015.0,Cheyenne,13.001141428500954,297.45095984488,b41,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b49,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b62,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b69,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b71,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b72,2015
0.0,MaizeGDD,2015-09-27,268.0,13.032861253836069,251.9847896,2015/10/11,2015.0,Cheyenne,12.976046304825962,294.47048060151997,b76,2015
0.0,MaizeGDD,2015-09-27,268.0,13.032206996700973,251.9299902,2015/10/11,2015.0,Cheyenne,12.975884114482172,294.45383802374,b77,2015
0.0,MaizeGDD,2015-09-27,268.0,13.03076518464792,251.8192123,2015/10/11,2015.0,Cheyenne,12.97552668927422,294.42019477551,b79,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b80,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b81,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b83,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b85,2015
0.0,MaizeGDD,2015-09-27,268.0,13.032684548240724,251.96502070000005,2015/10/11,2015.0,Cheyenne,12.976002499508876,294.46447678659,b87,2015
0.0,MaizeGDD,2015-09-27,268.0,13.031542099631057,251.8774089,2015/10/11,2015.0,Cheyenne,12.97571928649854,294.43786908293,b90,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b92,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b93,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b94,2015
0.0,MaizeGDD,2015-09-27,268.0,13.185065523180535,266.5,2015/10/11,2015.0,Cheyenne,13.013777743196455,298.87874999999997,b96,2015
0.0,MaizeGDD,2015-09-27,268.0,12.97877500160952,247.7937524,2015/10/11,2015.0,Cheyenne,12.962638322899,293.19766260387996,b97,2015
0.0,MaizeGDD,2015-09-27,268.0,12.976655203353848,247.6270301,2015/10/11,2015.0,Cheyenne,12.96211282491142,293.14702904137,b98,2015
0.0,MaizeGDD,2015-09-27,268.0,12.977274930427365,247.6797147,2015/10/11,2015.0,Cheyenne,12.962266455252944,293.16302935439,b99,2015
0.0,MaizeGDD,2015-09-27,268.0,12.977184423132401,247.6682719,2015/10/11,2015.0,Cheyenne,12.962244018494523,293.15955417603,b100,2015
0.0,MaizeGDD,2015-09-27,268.0,13.141591753090772,262.4924788,2015/10/11,2015.0,Cheyenne,13.003000595591203,297.66166581156,b101,2015
0.0,MaizeGDD,2015-09-27,268.0,13.141098880127712,262.4471755,2015/10/11,2015.0,Cheyenne,13.00287841238366,297.64790719935,b102,2015
0.0,MaizeGDD,2015-09-27,268.0,13.14266128149602,262.5893074,2015/10/11,2015.0,Cheyenne,13.003265731682864,297.69107265738,b105,2015
0.0,MaizeGDD,2015-09-27,268.0,12.978138724328039,247.7460645,2015/10/11,2015.0,Cheyenne,12.962480589760922,293.18317978865,b109,2015
0.0,MaizeGDD,2015-09-27,268.0,12.977722267917803,247.7092867,2015/10/11,2015.0,Cheyenne,12.962377350216824,293.17201037078996,b110,2015
0.0,MaizeGDD,2015-09-27,268.0,12.97636586166487,247.611372,2015/10/11,2015.0,Cheyenne,12.962041097106722,293.1422736764,b111,2015
0.0,MaizeGDD,2015-09-27,268.0,12.976458295868483,247.6121684,2015/10/11,2015.0,Cheyenne,12.962064011545797,293.14251554308,b112,2015
0.0,MaizeGDD,2015-09-27,268.0,13.141600420693809,262.4938687,2015/10/11,2015.0,Cheyenne,13.003002744289995,297.66208792419,b114,2015
0.0,MaizeGDD,2015-09-27,268.0,13.141986358125111,262.5282272,2015/10/11,2015.0,Cheyenne,13.003098418179215,297.67252260064004,b115,2015
0.0,MaizeGDD,2015-09-27,268.0,13.14245930990364,262.5719402,2015/10/11,2015.0,Cheyenne,13.003215662925113,297.68579823873995,b116,2015
0.0,MaizeGDD,2015-09-27,268.0,12.978062831437946,247.7370933,2015/10/11,2015.0,Cheyenne,12.962461775913468,293.18045523521,b119,2015
0.0,MaizeGDD,2015-09-27,268.0,12.977532438843618,247.6996439,2015/10/11,2015.0,Cheyenne,12.962330291589334,293.16908185243,b120,2015
0.0,MaizeGDD,2015-09-27,268.0,12.976720394394295,247.63325250000003,2015/10/11,2015.0,Cheyenne,12.962128985770347,293.14891878425,b122,2015
0.0,MaizeGDD,2015-09-27,268.0,13.1418317605776,262.511683,2015/10/11,2015.0,Cheyenne,13.003060093447187,297.6674981271,b125,2015
